Date,County,County_Code,HPI_AllTransactions,Civilian_Labor_Force,Poverty_All_Ages,Permits_Annual,Real_GDP,Population_Annual,Unemployed_Persons,Unemployment_Rate
1973-06-30,Garrett,GAR,,,,,,23.4,,
1973-07-31,Garrett,GAR,,,,,,23.4,,
1973-08-31,Garrett,GAR,,,,,,23.4,,
1973-09-30,Garrett,GAR,,,,,,23.4,,
1973-10-31,Garrett,GAR,,,,,,23.4,,
1973-11-30,Garrett,GAR,,,,,,23.4,,
1973-12-31,Garrett,GAR,,,,,,23.4,,
1974-01-31,Garrett,GAR,,,,,,23.4,,
1974-02-28,Garrett,GAR,,,,,,23.4,,
1974-03-31,Garrett,GAR,,,,,,23.4,,
1974-04-30,Garrett,GAR,,,,,,23.4,,
1974-05-31,Garrett,GAR,,,,,,23.4,,
1974-06-30,Garrett,GAR,,,,,,23.4,,
1974-07-31,Garrett,GAR,,,,,,23.4,,
1974-08-31,Garrett,GAR,,,,,,23.4,,
1974-09-30,Garrett,GAR,,,,,,23.4,,
1974-10-31,Garrett,GAR,,,,,,23.4,,
1974-11-30,Garrett,GAR,,,,,,23.4,,
1974-12-31,Garrett,GAR,,,,,,23.4,,
1975-01-31,Garrett,GAR,,,,,,24.0,,
1975-02-28,Garrett,GAR,,,,,,24.0,,
1975-03-31,Garrett,GAR,,,,,,24.0,,
1975-04-30,Garrett,GAR,,,,,,24.0,,
1975-05-31,Garrett,GAR,,,,,,24.0,,
1975-06-30,Garrett,GAR,,,,,,24.0,,
1975-07-31,Garrett,GAR,,,,,,24.0,,
1975-08-31,Garrett,GAR,,,,,,24.0,,
1975-09-30,Garrett,GAR,,,,,,24.0,,
1975-10-31,Garrett,GAR,,,,,,24.0,,
1975-11-30,Garrett,GAR,,,,,,24.0,,
1975-12-31,Garrett,GAR,,,,,,24.0,,
1976-01-31,Garrett,GAR,,,,,,24.7,,
1976-02-29,Garrett,GAR,,,,,,24.7,,
1976-03-31,Garrett,GAR,,,,,,24.7,,
1976-04-30,Garrett,GAR,,,,,,24.7,,
1976-05-31,Garrett,GAR,,,,,,24.7,,
1976-06-30,Garrett,GAR,,,,,,24.7,,
1976-07-31,Garrett,GAR,,,,,,24.7,,
1976-08-31,Garrett,GAR,,,,,,24.7,,
1976-09-30,Garrett,GAR,,,,,,24.7,,
1976-10-31,Garrett,GAR,,,,,,24.7,,
1976-11-30,Garrett,GAR,,,,,,24.7,,
1976-12-31,Garrett,GAR,,,,,,24.7,,
1977-01-31,Garrett,GAR,,,,,,25.5,,
1977-02-28,Garrett,GAR,,,,,,25.5,,
1977-03-31,Garrett,GAR,,,,,,25.5,,
1977-04-30,Garrett,GAR,,,,,,25.5,,
1977-05-31,Garrett,GAR,,,,,,25.5,,
1977-06-30,Garrett,GAR,,,,,,25.5,,
1977-07-31,Garrett,GAR,,,,,,25.5,,
1977-08-31,Garrett,GAR,,,,,,25.5,,
1977-09-30,Garrett,GAR,,,,,,25.5,,
1977-10-31,Garrett,GAR,,,,,,25.5,,
1977-11-30,Garrett,GAR,,,,,,25.5,,
1977-12-31,Garrett,GAR,,,,,,25.5,,
1978-01-31,Garrett,GAR,,,,,,25.9,,
1978-02-28,Garrett,GAR,,,,,,25.9,,
1978-03-31,Garrett,GAR,,,,,,25.9,,
1978-04-30,Garrett,GAR,,,,,,25.9,,
1978-05-31,Garrett,GAR,,,,,,25.9,,
1978-06-30,Garrett,GAR,,,,,,25.9,,
1978-07-31,Garrett,GAR,,,,,,25.9,,
1978-08-31,Garrett,GAR,,,,,,25.9,,
1978-09-30,Garrett,GAR,,,,,,25.9,,
1978-10-31,Garrett,GAR,,,,,,25.9,,
1978-11-30,Garrett,GAR,,,,,,25.9,,
1978-12-31,Garrett,GAR,,,,,,25.9,,
1979-01-31,Garrett,GAR,,,,,,26.2,,
1979-02-28,Garrett,GAR,,,,,,26.2,,
1979-03-31,Garrett,GAR,,,,,,26.2,,
1979-04-30,Garrett,GAR,,,,,,26.2,,
1979-05-31,Garrett,GAR,,,,,,26.2,,
1979-06-30,Garrett,GAR,,,,,,26.2,,
1979-07-31,Garrett,GAR,,,,,,26.2,,
1979-08-31,Garrett,GAR,,,,,,26.2,,
1979-09-30,Garrett,GAR,,,,,,26.2,,
1979-10-31,Garrett,GAR,,,,,,26.2,,
1979-11-30,Garrett,GAR,,,,,,26.2,,
1979-12-31,Garrett,GAR,,,,,,26.2,,
1980-01-31,Garrett,GAR,,,,,,26.49,,
1980-02-29,Garrett,GAR,,,,,,26.49,,
1980-03-31,Garrett,GAR,,,,,,26.49,,
1980-04-30,Garrett,GAR,,,,,,26.49,,
1980-05-31,Garrett,GAR,,,,,,26.49,,
1980-06-30,Garrett,GAR,,,,,,26.49,,
1980-07-31,Garrett,GAR,,,,,,26.49,,
1980-08-31,Garrett,GAR,,,,,,26.49,,
1980-09-30,Garrett,GAR,,,,,,26.49,,
1980-10-31,Garrett,GAR,,,,,,26.49,,
1980-11-30,Garrett,GAR,,,,,,26.49,,
1980-12-31,Garrett,GAR,,,,,,26.49,,
1981-01-31,Garrett,GAR,,,,,,26.766,,
1981-02-28,Garrett,GAR,,,,,,26.766,,
1981-03-31,Garrett,GAR,,,,,,26.766,,
1981-04-30,Garrett,GAR,,,,,,26.766,,
1981-05-31,Garrett,GAR,,,,,,26.766,,
1981-06-30,Garrett,GAR,,,,,,26.766,,
1981-07-31,Garrett,GAR,,,,,,26.766,,
1981-08-31,Garrett,GAR,,,,,,26.766,,
1981-09-30,Garrett,GAR,,,,,,26.766,,
1981-10-31,Garrett,GAR,,,,,,26.766,,
1981-11-30,Garrett,GAR,,,,,,26.766,,
1981-12-31,Garrett,GAR,,,,,,26.766,,
1982-01-31,Garrett,GAR,,,,,,26.937,,
1982-02-28,Garrett,GAR,,,,,,26.937,,
1982-03-31,Garrett,GAR,,,,,,26.937,,
1982-04-30,Garrett,GAR,,,,,,26.937,,
1982-05-31,Garrett,GAR,,,,,,26.937,,
1982-06-30,Garrett,GAR,,,,,,26.937,,
1982-07-31,Garrett,GAR,,,,,,26.937,,
1982-08-31,Garrett,GAR,,,,,,26.937,,
1982-09-30,Garrett,GAR,,,,,,26.937,,
1982-10-31,Garrett,GAR,,,,,,26.937,,
1982-11-30,Garrett,GAR,,,,,,26.937,,
1982-12-31,Garrett,GAR,,,,,,26.937,,
1983-01-31,Garrett,GAR,,,,,,26.934,,
1983-02-28,Garrett,GAR,,,,,,26.934,,
1983-03-31,Garrett,GAR,,,,,,26.934,,
1983-04-30,Garrett,GAR,,,,,,26.934,,
1983-05-31,Garrett,GAR,,,,,,26.934,,
1983-06-30,Garrett,GAR,,,,,,26.934,,
1983-07-31,Garrett,GAR,,,,,,26.934,,
1983-08-31,Garrett,GAR,,,,,,26.934,,
1983-09-30,Garrett,GAR,,,,,,26.934,,
1983-10-31,Garrett,GAR,,,,,,26.934,,
1983-11-30,Garrett,GAR,,,,,,26.934,,
1983-12-31,Garrett,GAR,,,,,,26.934,,
1984-01-31,Garrett,GAR,,,,,,26.937,,
1984-02-29,Garrett,GAR,,,,,,26.937,,
1984-03-31,Garrett,GAR,,,,,,26.937,,
1984-04-30,Garrett,GAR,,,,,,26.937,,
1984-05-31,Garrett,GAR,,,,,,26.937,,
1984-06-30,Garrett,GAR,,,,,,26.937,,
1984-07-31,Garrett,GAR,,,,,,26.937,,
1984-08-31,Garrett,GAR,,,,,,26.937,,
1984-09-30,Garrett,GAR,,,,,,26.937,,
1984-10-31,Garrett,GAR,,,,,,26.937,,
1984-11-30,Garrett,GAR,,,,,,26.937,,
1984-12-31,Garrett,GAR,,,,,,26.937,,
1985-01-31,Garrett,GAR,,,,,,26.831,,
1985-02-28,Garrett,GAR,,,,,,26.831,,
1985-03-31,Garrett,GAR,,,,,,26.831,,
1985-04-30,Garrett,GAR,,,,,,26.831,,
1985-05-31,Garrett,GAR,,,,,,26.831,,
1985-06-30,Garrett,GAR,,,,,,26.831,,
1985-07-31,Garrett,GAR,,,,,,26.831,,
1985-08-31,Garrett,GAR,,,,,,26.831,,
1985-09-30,Garrett,GAR,,,,,,26.831,,
1985-10-31,Garrett,GAR,,,,,,26.831,,
1985-11-30,Garrett,GAR,,,,,,26.831,,
1985-12-31,Garrett,GAR,,,,,,26.831,,
1986-01-31,Garrett,GAR,,,,,,26.807,,
1986-02-28,Garrett,GAR,,,,,,26.807,,
1986-03-31,Garrett,GAR,,,,,,26.807,,
1986-04-30,Garrett,GAR,,,,,,26.807,,
1986-05-31,Garrett,GAR,,,,,,26.807,,
1986-06-30,Garrett,GAR,,,,,,26.807,,
1986-07-31,Garrett,GAR,,,,,,26.807,,
1986-08-31,Garrett,GAR,,,,,,26.807,,
1986-09-30,Garrett,GAR,,,,,,26.807,,
1986-10-31,Garrett,GAR,,,,,,26.807,,
1986-11-30,Garrett,GAR,,,,,,26.807,,
1986-12-31,Garrett,GAR,,,,,,26.807,,
1987-01-31,Garrett,GAR,,,,,,26.996,,
1987-02-28,Garrett,GAR,,,,,,26.996,,
1987-03-31,Garrett,GAR,,,,,,26.996,,
1987-04-30,Garrett,GAR,,,,,,26.996,,
1987-05-31,Garrett,GAR,,,,,,26.996,,
1987-06-30,Garrett,GAR,,,,,,26.996,,
1987-07-31,Garrett,GAR,,,,,,26.996,,
1987-08-31,Garrett,GAR,,,,,,26.996,,
1987-09-30,Garrett,GAR,,,,,,26.996,,
1987-10-31,Garrett,GAR,,,,,,26.996,,
1987-11-30,Garrett,GAR,,,,,,26.996,,
1987-12-31,Garrett,GAR,,,,,,26.996,,
1988-01-31,Garrett,GAR,,,,,,27.356,,
1988-02-29,Garrett,GAR,,,,,,27.356,,
1988-03-31,Garrett,GAR,,,,,,27.356,,
1988-04-30,Garrett,GAR,,,,,,27.356,,
1988-05-31,Garrett,GAR,,,,,,27.356,,
1988-06-30,Garrett,GAR,,,,,,27.356,,
1988-07-31,Garrett,GAR,,,,,,27.356,,
1988-08-31,Garrett,GAR,,,,,,27.356,,
1988-09-30,Garrett,GAR,,,,,,27.356,,
1988-10-31,Garrett,GAR,,,,,,27.356,,
1988-11-30,Garrett,GAR,,,,,,27.356,,
1988-12-31,Garrett,GAR,,,,,,27.356,,
1989-01-31,Garrett,GAR,,,16.0,,,27.847,,
1989-02-28,Garrett,GAR,,,16.0,,,27.847,,
1989-03-31,Garrett,GAR,,,16.0,,,27.847,,
1989-04-30,Garrett,GAR,,,16.0,,,27.847,,
1989-05-31,Garrett,GAR,,,16.0,,,27.847,,
1989-06-30,Garrett,GAR,,,16.0,,,27.847,,
1989-07-31,Garrett,GAR,,,16.0,,,27.847,,
1989-08-31,Garrett,GAR,,,16.0,,,27.847,,
1989-09-30,Garrett,GAR,,,16.0,,,27.847,,
1989-10-31,Garrett,GAR,,,16.0,,,27.847,,
1989-11-30,Garrett,GAR,,,16.0,,,27.847,,
1989-12-31,Garrett,GAR,,,16.0,,,27.847,,
1990-01-31,Garrett,GAR,,13172.0,,384.0,,28.236,1415.0,10.7
1990-02-28,Garrett,GAR,,13226.0,,384.0,,28.236,1501.0,11.3
1990-03-31,Garrett,GAR,,13142.0,,384.0,,28.236,1280.0,9.7
1990-04-30,Garrett,GAR,,13220.0,,384.0,,28.236,1138.0,8.6
1990-05-31,Garrett,GAR,,13356.0,,384.0,,28.236,1010.0,7.6
1990-06-30,Garrett,GAR,,13653.0,,384.0,,28.236,1273.0,9.3
1990-07-31,Garrett,GAR,,13813.0,,384.0,,28.236,1283.0,9.3
1990-08-31,Garrett,GAR,,14220.0,,384.0,,28.236,1186.0,8.3
1990-09-30,Garrett,GAR,,13546.0,,384.0,,28.236,1097.0,8.1
1990-10-31,Garrett,GAR,,13478.0,,384.0,,28.236,1063.0,7.9
1990-11-30,Garrett,GAR,,13371.0,,384.0,,28.236,1234.0,9.2
1990-12-31,Garrett,GAR,,13486.0,,384.0,,28.236,1490.0,11.0
1991-01-31,Garrett,GAR,,13294.0,,263.0,,28.747,1947.0,14.6
1991-02-28,Garrett,GAR,,13182.0,,263.0,,28.747,1841.0,14.0
1991-03-31,Garrett,GAR,,13123.0,,263.0,,28.747,1754.0,13.4
1991-04-30,Garrett,GAR,,13396.0,,263.0,,28.747,1512.0,11.3
1991-05-31,Garrett,GAR,,13332.0,,263.0,,28.747,1393.0,10.4
1991-06-30,Garrett,GAR,,13750.0,,263.0,,28.747,1624.0,11.8
1991-07-31,Garrett,GAR,,13938.0,,263.0,,28.747,1505.0,10.8
1991-08-31,Garrett,GAR,,13944.0,,263.0,,28.747,1303.0,9.3
1991-09-30,Garrett,GAR,,13365.0,,263.0,,28.747,1305.0,9.8
1991-10-31,Garrett,GAR,,13479.0,,263.0,,28.747,1344.0,10.0
1991-11-30,Garrett,GAR,,13270.0,,263.0,,28.747,1425.0,10.7
1991-12-31,Garrett,GAR,,13811.0,,263.0,,28.747,2350.0,17.0
1992-01-31,Garrett,GAR,91.24,13553.0,,270.0,,29.103,2045.0,15.1
1992-02-29,Garrett,GAR,91.24,13647.0,,270.0,,29.103,2074.0,15.2
1992-03-31,Garrett,GAR,91.24,13718.0,,270.0,,29.103,1991.0,14.5
1992-04-30,Garrett,GAR,91.24,13429.0,,270.0,,29.103,1685.0,12.5
1992-05-31,Garrett,GAR,91.24,14440.0,,270.0,,29.103,2494.0,17.3
1992-06-30,Garrett,GAR,91.24,13984.0,,270.0,,29.103,1794.0,12.8
1992-07-31,Garrett,GAR,91.24,14447.0,,270.0,,29.103,1770.0,12.3
1992-08-31,Garrett,GAR,91.24,13963.0,,270.0,,29.103,1529.0,11.0
1992-09-30,Garrett,GAR,91.24,13348.0,,270.0,,29.103,1448.0,10.8
1992-10-31,Garrett,GAR,91.24,13166.0,,270.0,,29.103,1386.0,10.5
1992-11-30,Garrett,GAR,91.24,12980.0,,270.0,,29.103,1496.0,11.5
1992-12-31,Garrett,GAR,91.24,12931.0,,270.0,,29.103,1691.0,13.1
1993-01-31,Garrett,GAR,90.5,13604.0,15.8,252.0,,29.329,1967.0,14.5
1993-02-28,Garrett,GAR,90.5,13676.0,15.8,252.0,,29.329,2010.0,14.7
1993-03-31,Garrett,GAR,90.5,13713.0,15.8,252.0,,29.329,1977.0,14.4
1993-04-30,Garrett,GAR,90.5,14157.0,15.8,252.0,,29.329,2222.0,15.7
1993-05-31,Garrett,GAR,90.5,13991.0,15.8,252.0,,29.329,1664.0,11.9
1993-06-30,Garrett,GAR,90.5,14246.0,15.8,252.0,,29.329,1752.0,12.3
1993-07-31,Garrett,GAR,90.5,14364.0,15.8,252.0,,29.329,1710.0,11.9
1993-08-31,Garrett,GAR,90.5,14402.0,15.8,252.0,,29.329,1641.0,11.4
1993-09-30,Garrett,GAR,90.5,13798.0,15.8,252.0,,29.329,1405.0,10.2
1993-10-31,Garrett,GAR,90.5,13720.0,15.8,252.0,,29.329,1410.0,10.3
1993-11-30,Garrett,GAR,90.5,13584.0,15.8,252.0,,29.329,1439.0,10.6
1993-12-31,Garrett,GAR,90.5,13863.0,15.8,252.0,,29.329,1707.0,12.3
1994-01-31,Garrett,GAR,88.11,13540.0,,258.0,,29.558,2038.0,15.1
1994-02-28,Garrett,GAR,88.11,13679.0,,258.0,,29.558,1930.0,14.1
1994-03-31,Garrett,GAR,88.11,13629.0,,258.0,,29.558,1811.0,13.3
1994-04-30,Garrett,GAR,88.11,13423.0,,258.0,,29.558,1480.0,11.0
1994-05-31,Garrett,GAR,88.11,13610.0,,258.0,,29.558,1258.0,9.2
1994-06-30,Garrett,GAR,88.11,13927.0,,258.0,,29.558,1396.0,10.0
1994-07-31,Garrett,GAR,88.11,14334.0,,258.0,,29.558,1300.0,9.1
1994-08-31,Garrett,GAR,88.11,14109.0,,258.0,,29.558,1375.0,9.7
1994-09-30,Garrett,GAR,88.11,13691.0,,258.0,,29.558,1324.0,9.7
1994-10-31,Garrett,GAR,88.11,13656.0,,258.0,,29.558,1371.0,10.0
1994-11-30,Garrett,GAR,88.11,13564.0,,258.0,,29.558,1407.0,10.4
1994-12-31,Garrett,GAR,88.11,13579.0,,258.0,,29.558,1597.0,11.8
1995-01-31,Garrett,GAR,80.72,14237.0,15.8,275.0,,29.659,2048.0,14.4
1995-02-28,Garrett,GAR,80.72,14290.0,15.8,275.0,,29.659,1937.0,13.6
1995-03-31,Garrett,GAR,80.72,14296.0,15.8,275.0,,29.659,1795.0,12.6
1995-04-30,Garrett,GAR,80.72,13956.0,15.8,275.0,,29.659,1516.0,10.9
1995-05-31,Garrett,GAR,80.72,13980.0,15.8,275.0,,29.659,1375.0,9.8
1995-06-30,Garrett,GAR,80.72,14294.0,15.8,275.0,,29.659,1428.0,10.0
1995-07-31,Garrett,GAR,80.72,14664.0,15.8,275.0,,29.659,1286.0,8.8
1995-08-31,Garrett,GAR,80.72,14322.0,15.8,275.0,,29.659,1115.0,7.8
1995-09-30,Garrett,GAR,80.72,13646.0,15.8,275.0,,29.659,966.0,7.1
1995-10-31,Garrett,GAR,80.72,13551.0,15.8,275.0,,29.659,943.0,7.0
1995-11-30,Garrett,GAR,80.72,13812.0,15.8,275.0,,29.659,1420.0,10.3
1995-12-31,Garrett,GAR,80.72,13574.0,15.8,275.0,,29.659,1469.0,10.8
1996-01-31,Garrett,GAR,87.47,14246.0,,222.0,,29.656,2076.0,14.6
1996-02-29,Garrett,GAR,87.47,13874.0,,222.0,,29.656,1927.0,13.9
1996-03-31,Garrett,GAR,87.47,14093.0,,222.0,,29.656,1851.0,13.1
1996-04-30,Garrett,GAR,87.47,13890.0,,222.0,,29.656,1453.0,10.5
1996-05-31,Garrett,GAR,87.47,14122.0,,222.0,,29.656,1249.0,8.8
1996-06-30,Garrett,GAR,87.47,14494.0,,222.0,,29.656,1306.0,9.0
1996-07-31,Garrett,GAR,87.47,15297.0,,222.0,,29.656,1340.0,8.8
1996-08-31,Garrett,GAR,87.47,15144.0,,222.0,,29.656,1219.0,8.0
1996-09-30,Garrett,GAR,87.47,14552.0,,222.0,,29.656,1196.0,8.2
1996-10-31,Garrett,GAR,87.47,14598.0,,222.0,,29.656,1287.0,8.8
1996-11-30,Garrett,GAR,87.47,14563.0,,222.0,,29.656,1610.0,11.1
1996-12-31,Garrett,GAR,87.47,14546.0,,222.0,,29.656,1888.0,13.0
1997-01-31,Garrett,GAR,90.2,14644.0,15.8,295.0,,29.773,2224.0,15.2
1997-02-28,Garrett,GAR,90.2,14331.0,15.8,295.0,,29.773,2264.0,15.8
1997-03-31,Garrett,GAR,90.2,14490.0,15.8,295.0,,29.773,2120.0,14.6
1997-04-30,Garrett,GAR,90.2,14457.0,15.8,295.0,,29.773,1852.0,12.8
1997-05-31,Garrett,GAR,90.2,14677.0,15.8,295.0,,29.773,1841.0,12.5
1997-06-30,Garrett,GAR,90.2,14771.0,15.8,295.0,,29.773,2030.0,13.7
1997-07-31,Garrett,GAR,90.2,15122.0,15.8,295.0,,29.773,1883.0,12.5
1997-08-31,Garrett,GAR,90.2,14815.0,15.8,295.0,,29.773,1781.0,12.0
1997-09-30,Garrett,GAR,90.2,14265.0,15.8,295.0,,29.773,1562.0,10.9
1997-10-31,Garrett,GAR,90.2,14207.0,15.8,295.0,,29.773,1542.0,10.9
1997-11-30,Garrett,GAR,90.2,13892.0,15.8,295.0,,29.773,1686.0,12.1
1997-12-31,Garrett,GAR,90.2,13865.0,15.8,295.0,,29.773,2047.0,14.8
1998-01-31,Garrett,GAR,93.64,14962.0,15.2,211.0,,29.674,2327.0,15.6
1998-02-28,Garrett,GAR,93.64,14868.0,15.2,211.0,,29.674,2316.0,15.6
1998-03-31,Garrett,GAR,93.64,14995.0,15.2,211.0,,29.674,2235.0,14.9
1998-04-30,Garrett,GAR,93.64,14333.0,15.2,211.0,,29.674,1312.0,9.2
1998-05-31,Garrett,GAR,93.64,14522.0,15.2,211.0,,29.674,1282.0,8.8
1998-06-30,Garrett,GAR,93.64,14824.0,15.2,211.0,,29.674,1338.0,9.0
1998-07-31,Garrett,GAR,93.64,15103.0,15.2,211.0,,29.674,1255.0,8.3
1998-08-31,Garrett,GAR,93.64,14458.0,15.2,211.0,,29.674,1080.0,7.5
1998-09-30,Garrett,GAR,93.64,13874.0,15.2,211.0,,29.674,999.0,7.2
1998-10-31,Garrett,GAR,93.64,13877.0,15.2,211.0,,29.674,1090.0,7.9
1998-11-30,Garrett,GAR,93.64,13672.0,15.2,211.0,,29.674,1133.0,8.3
1998-12-31,Garrett,GAR,93.64,13247.0,15.2,211.0,,29.674,1300.0,9.8
1999-01-31,Garrett,GAR,94.36,13869.0,13.3,239.0,,29.834,1738.0,12.5
1999-02-28,Garrett,GAR,94.36,13725.0,13.3,239.0,,29.834,1739.0,12.7
1999-03-31,Garrett,GAR,94.36,13794.0,13.3,239.0,,29.834,1696.0,12.3
1999-04-30,Garrett,GAR,94.36,13369.0,13.3,239.0,,29.834,1112.0,8.3
1999-05-31,Garrett,GAR,94.36,13167.0,13.3,239.0,,29.834,843.0,6.4
1999-06-30,Garrett,GAR,94.36,13492.0,13.3,239.0,,29.834,907.0,6.7
1999-07-31,Garrett,GAR,94.36,14091.0,13.3,239.0,,29.834,980.0,7.0
1999-08-31,Garrett,GAR,94.36,13714.0,13.3,239.0,,29.834,838.0,6.1
1999-09-30,Garrett,GAR,94.36,13190.0,13.3,239.0,,29.834,766.0,5.8
1999-10-31,Garrett,GAR,94.36,13208.0,13.3,239.0,,29.834,799.0,6.0
1999-11-30,Garrett,GAR,94.36,12993.0,13.3,239.0,,29.834,866.0,6.7
1999-12-31,Garrett,GAR,94.36,12883.0,13.3,239.0,,29.834,1021.0,7.9
2000-01-31,Garrett,GAR,100.0,14598.0,13.3,253.0,,29.835,960.0,6.6
2000-02-29,Garrett,GAR,100.0,14437.0,13.3,253.0,,29.835,1029.0,7.1
2000-03-31,Garrett,GAR,100.0,14422.0,13.3,253.0,,29.835,876.0,6.1
2000-04-30,Garrett,GAR,100.0,14051.0,13.3,253.0,,29.835,631.0,4.5
2000-05-31,Garrett,GAR,100.0,14393.0,13.3,253.0,,29.835,618.0,4.3
2000-06-30,Garrett,GAR,100.0,14798.0,13.3,253.0,,29.835,679.0,4.6
2000-07-31,Garrett,GAR,100.0,15108.0,13.3,253.0,,29.835,704.0,4.7
2000-08-31,Garrett,GAR,100.0,14776.0,13.3,253.0,,29.835,691.0,4.7
2000-09-30,Garrett,GAR,100.0,14475.0,13.3,253.0,,29.835,638.0,4.4
2000-10-31,Garrett,GAR,100.0,14365.0,13.3,253.0,,29.835,659.0,4.6
2000-11-30,Garrett,GAR,100.0,14272.0,13.3,253.0,,29.835,723.0,5.1
2000-12-31,Garrett,GAR,100.0,14545.0,13.3,253.0,,29.835,849.0,5.8
2001-01-31,Garrett,GAR,108.19,14967.0,12.2,286.0,1013777.0,29.726,1111.0,7.4
2001-02-28,Garrett,GAR,108.19,14836.0,12.2,286.0,1013777.0,29.726,1006.0,6.8
2001-03-31,Garrett,GAR,108.19,14820.0,12.2,286.0,1013777.0,29.726,1015.0,6.8
2001-04-30,Garrett,GAR,108.19,14772.0,12.2,286.0,1013777.0,29.726,758.0,5.1
2001-05-31,Garrett,GAR,108.19,14768.0,12.2,286.0,1013777.0,29.726,635.0,4.3
2001-06-30,Garrett,GAR,108.19,15274.0,12.2,286.0,1013777.0,29.726,765.0,5.0
2001-07-31,Garrett,GAR,108.19,15474.0,12.2,286.0,1013777.0,29.726,759.0,4.9
2001-08-31,Garrett,GAR,108.19,15315.0,12.2,286.0,1013777.0,29.726,760.0,5.0
2001-09-30,Garrett,GAR,108.19,14973.0,12.2,286.0,1013777.0,29.726,636.0,4.2
2001-10-31,Garrett,GAR,108.19,14891.0,12.2,286.0,1013777.0,29.726,713.0,4.8
2001-11-30,Garrett,GAR,108.19,14636.0,12.2,286.0,1013777.0,29.726,784.0,5.4
2001-12-31,Garrett,GAR,108.19,14769.0,12.2,286.0,1013777.0,29.726,910.0,6.2
2002-01-31,Garrett,GAR,115.17,15238.0,12.3,333.0,1088605.0,29.831,1232.0,8.1
2002-02-28,Garrett,GAR,115.17,15310.0,12.3,333.0,1088605.0,29.831,1155.0,7.5
2002-03-31,Garrett,GAR,115.17,15402.0,12.3,333.0,1088605.0,29.831,1039.0,6.7
2002-04-30,Garrett,GAR,115.17,15357.0,12.3,333.0,1088605.0,29.831,824.0,5.4
2002-05-31,Garrett,GAR,115.17,15228.0,12.3,333.0,1088605.0,29.831,746.0,4.9
2002-06-30,Garrett,GAR,115.17,15679.0,12.3,333.0,1088605.0,29.831,841.0,5.4
2002-07-31,Garrett,GAR,115.17,15975.0,12.3,333.0,1088605.0,29.831,796.0,5.0
2002-08-31,Garrett,GAR,115.17,15713.0,12.3,333.0,1088605.0,29.831,700.0,4.5
2002-09-30,Garrett,GAR,115.17,15649.0,12.3,333.0,1088605.0,29.831,611.0,3.9
2002-10-31,Garrett,GAR,115.17,15769.0,12.3,333.0,1088605.0,29.831,628.0,4.0
2002-11-30,Garrett,GAR,115.17,15557.0,12.3,333.0,1088605.0,29.831,713.0,4.6
2002-12-31,Garrett,GAR,115.17,15539.0,12.3,333.0,1088605.0,29.831,939.0,6.0
2003-01-31,Garrett,GAR,124.73,15480.0,12.5,334.0,1111432.0,29.944,1063.0,6.9
2003-02-28,Garrett,GAR,124.73,15248.0,12.5,334.0,1111432.0,29.944,1123.0,7.4
